id,timestamp,vehicle_id,traffic_density,network_quality,battery,speed,task_type,rl_decision,final_decision,adaptation_reason,explanation
1670,2026-06-24 16:25:39,vehicle_3,HIGH,MODERATE,79.63,7.48,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1671,2026-06-24 16:25:41,vehicle_16,HIGH,MODERATE,32.03,14.54,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1672,2026-06-24 16:25:42,vehicle_18,MEDIUM,MODERATE,63.58,21.29,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1673,2026-06-24 16:25:42,vehicle_12,HIGH,MODERATE,54.42,16.46,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1674,2026-06-24 16:25:43,vehicle_4,HIGH,MODERATE,64.17,6.04,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1675,2026-06-24 16:25:45,vehicle_26,MEDIUM,MODERATE,61.22,9.95,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1676,2026-06-24 16:25:46,vehicle_16,MEDIUM,MODERATE,34.77,14.67,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1677,2026-06-24 16:25:47,vehicle_28,LOW,MODERATE,90.18,19.83,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1678,2026-06-24 16:25:48,vehicle_22,HIGH,MODERATE,26.17,9.15,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1679,2026-06-24 16:25:49,vehicle_16,LOW,MODERATE,62.24,10.93,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1680,2026-06-24 16:25:50,vehicle_12,LOW,MODERATE,40.38,10.8,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1681,2026-06-24 16:25:51,vehicle_5,MEDIUM,MODERATE,44.4,6.65,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1682,2026-06-24 16:25:52,vehicle_20,LOW,MODERATE,85.57,14.1,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1683,2026-06-24 16:25:53,vehicle_25,LOW,MODERATE,81.84,18.74,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1684,2026-06-24 16:25:54,vehicle_17,LOW,MODERATE,80.95,8.13,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1685,2026-06-24 16:25:55,vehicle_16,MEDIUM,MODERATE,53.43,17.75,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1686,2026-06-24 16:25:56,vehicle_13,MEDIUM,MODERATE,29.56,6.31,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1687,2026-06-24 16:25:57,vehicle_4,LOW,MODERATE,45.02,17.7,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1688,2026-06-24 16:25:58,vehicle_22,MEDIUM,MODERATE,58.7,15.18,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1689,2026-06-24 16:26:00,vehicle_12,HIGH,MODERATE,47.67,19.52,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1690,2026-06-24 16:26:01,vehicle_28,MEDIUM,MODERATE,23.73,21.49,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1691,2026-06-24 16:26:02,vehicle_22,MEDIUM,MODERATE,88.96,19.74,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1692,2026-06-24 16:26:03,vehicle_18,MEDIUM,MODERATE,59.39,13.24,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1693,2026-06-24 16:26:04,vehicle_15,HIGH,MODERATE,79.96,18.4,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1694,2026-06-24 16:26:05,vehicle_6,LOW,MODERATE,82.59,5.41,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1695,2026-06-24 16:26:06,vehicle_10,LOW,MODERATE,29.6,5.51,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1696,2026-06-24 16:26:07,vehicle_24,MEDIUM,MODERATE,53.57,6.83,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1697,2026-06-24 16:26:08,vehicle_25,HIGH,MODERATE,55.39,15.12,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1698,2026-06-24 16:26:10,vehicle_30,LOW,MODERATE,44.08,18.38,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1699,2026-06-24 16:26:11,vehicle_24,LOW,MODERATE,83.93,19.14,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1700,2026-06-24 16:26:12,vehicle_3,LOW,MODERATE,74.55,20.71,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1701,2026-06-24 16:26:13,vehicle_30,LOW,MODERATE,96.03,8.97,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1702,2026-06-24 16:26:14,vehicle_12,LOW,MODERATE,86.94,21.95,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1703,2026-06-24 16:26:15,vehicle_5,MEDIUM,MODERATE,31.25,11.0,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1704,2026-06-24 16:26:16,vehicle_26,LOW,MODERATE,20.46,20.99,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1705,2026-06-24 16:26:17,vehicle_20,MEDIUM,MODERATE,82.11,19.99,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1706,2026-06-24 16:26:18,vehicle_12,MEDIUM,MODERATE,29.73,6.51,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1707,2026-06-24 16:26:19,vehicle_18,LOW,MODERATE,95.04,6.71,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1708,2026-06-24 16:26:20,vehicle_24,LOW,MODERATE,53.6,7.77,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1709,2026-06-24 16:26:21,vehicle_23,LOW,MODERATE,62.18,10.1,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1710,2026-06-24 16:26:23,vehicle_9,HIGH,MODERATE,25.63,20.5,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
